1776968259560,35.2,41,43,0.62,37.82,1
1776968261513,34.09,42,39,0.63,36.81,1
1776968263523,32.96,41,45,0.62,36.77,1
1776968265551,31.83,42,44,0.63,36.2,1
1776968267564,30.69,40,47,0.63,35.46,1
1776968269587,60,40,51,0.48,53.65,0
1776968271598,58.84,40,50,0.49,52.8,0
1776968273612,57.68,40,51,0.49,52.26,0
1776968275634,56.5,40,54,0.49,52,0
1776968277649,55.31,40,57,0.49,51.74,0
1776968279659,54.13,40,55,0.5,50.73,0
1776968281677,52.94,40,59,0.5,50.61,0
1776968283745,51.75,40,57,0.51,49.6,0
1776968285745,50.58,41,53,0.52,48.55,0
1776968287728,49.39,40,57,0.52,48.19,0
1776968289742,48.22,40,53,0.53,46.88,0
1776968291771,47.03,40,57,0.53,46.77,0
1776968293973,45.87,41,53,0.54,45.72,0
1776968295989,44.7,41,54,0.55,45.17,0
1776969693903,34.2,41,49,0.61,38.12,1
1776969694216,43.52,40,55,0.55,44.36,0
1776969694522,42.33,40,57,0.55,43.95,0
1776969694816,41.16,40,52,0.57,42.5,0
1776969695153,40,41,52,0.57,42.05,0
1776969695449,38.85,42,51,0.58,41.46,0
1776969695772,37.68,40,51,0.59,40.26,0
1776969695968,33.04,41,51,0.61,37.73,1
1776969696167,36.52,40,50,0.6,39.41,1
1776969696360,35.35,40,53,0.6,39.16,1
1776969696557,35.35,40,53,0.6,39.16,1
1776969697933,31.88,40,52,0.62,36.93,1
1776969699965,30.69,40,56,0.61,36.82,1
1776969701972,60,40,52,0.48,53.8,0
1776969704004,58.84,40,51,0.48,52.95,0
1776969706009,57.67,40,52,0.49,52.4,0
1776969708040,56.48,40,56,0.49,52.29,0
1776969710047,55.3,40,57,0.49,51.73,0
1776969712058,54.12,40,53,0.5,50.42,0
1776969714117,52.94,40,55,0.51,50.02,0
1776969716093,51.75,40,59,0.5,49.9,0
1776969718106,50.54,40,62,0.5,49.62,0
1776969720136,49.35,40,57,0.52,48.16,0
1776969722149,48.16,40,57,0.53,47.45,0
1776969724168,46.99,40,54,0.54,46.29,0
1776969726191,45.8,40,57,0.54,46.03,0
1776969728216,44.6,40,61,0.54,45.91,0
1776969730227,43.39,40,62,0.54,45.33,0
1776969732240,42.2,40,56,0.56,43.72,0
1776969734255,41.02,40,57,0.56,43.16,0
1776969736295,39.83,41,58,0.56,42.85,0
1776969738300,38.66,41,54,0.58,41.55,0
1776969740320,37.47,40,58,0.58,41.18,0
1776969742324,36.28,40,56,0.59,40.17,0
1776969744341,35.11,40,53,0.6,39.02,1
1776969746365,33.93,40,55,0.6,38.61,1
1776969748378,32.76,40,52,0.61,37.46,1
1776969750401,31.59,40,53,0.62,36.91,1
1776969752421,30.42,40,54,0.62,36.35,1
1776969754451,60,41,49,0.48,53.6,0
1776969756460,58.87,42,46,0.49,52.72,0
1776969758508,62.51,40,49,0.47,54.86,0
1776969760498,61.34,40,53,0.47,54.75,0
1776969762542,60.19,40,48,0.48,53.31,0
1776969764528,59.02,40,51,0.48,53.06,0
1776969766542,57.86,40,52,0.49,52.51,0
1776969768558,56.69,40,52,0.49,51.81,0
1776969770582,55.54,41,48,0.5,50.78,0
1776969772602,54.39,42,51,0.5,50.78,0
1776969774610,53.23,41,52,0.51,49.99,0
1776969776623,52.04,40,56,0.51,49.63,0
1776969778671,50.87,40,54,0.52,48.62,0
1776969780670,49.71,40,49,0.53,47.18,0
1776969782684,48.57,40,46,0.55,46.04,0
1776969784708,47.42,40,47,0.55,45.5,0
1776969786714,46.27,40,48,0.55,44.96,0
1776969788737,45.13,40,45,0.56,43.83,0
1776969790757,43.99,41,45,0.57,43.4,0
1776969792774,42.86,40,43,0.58,42.17,0
1776969794808,41.72,41,46,0.58,42.18,0
1776969796806,40.58,40,46,0.59,41.25,0
1776969798821,39.45,40,42,0.6,39.97,1
1776969800836,38.31,40,46,0.6,39.88,1
1776969802863,37.18,40,43,0.61,38.76,1
1776969804881,36.06,40,39,0.62,37.49,1
1776969806896,34.93,40,43,0.62,37.41,1
1776969808906,33.79,41,45,0.62,37.28,1
1776969810922,32.65,40,45,0.63,36.34,1
1776969812950,31.49,40,50,0.62,36.4,1
1776969815205,30.35,40,47,0.63,35.26,1
1776969816991,60,40,45,0.49,52.75,0
1776969819042,58.87,40,42,0.5,51.62,0
1776969821055,57.75,41,43,0.5,51.35,0
1776969823034,56.59,40,49,0.5,51.3,0
1776969825062,55.45,40,46,0.51,50.17,0
1776969827071,54.32,40,42,0.52,48.89,0
1776969829096,53.19,40,41,0.53,48.07,0
1776969831098,52.05,40,45,0.53,47.98,0
1776969833122,50.93,40,41,0.54,46.71,0
1776969835131,49.81,40,40,0.55,45.89,0
1776969837160,48.7,41,40,0.55,45.47,0
1776969839202,47.59,40,37,0.57,44.1,0
1776969841199,46.46,40,41,0.57,44.03,0
1776969843208,45.34,41,42,0.57,43.76,0
1776969845226,44.2,41,48,0.56,43.97,0
1776969847240,43.06,40,45,0.57,42.58,0
1776969849261,41.93,40,42,0.59,41.46,0
1776969851288,40.78,40,47,0.58,41.52,0
1776969853303,39.62,40,50,0.58,41.27,0
1776969855321,38.44,40,54,0.58,41.17,0
1776969857361,37.26,40,57,0.58,40.9,0
1776969859353,36.08,40,55,0.59,39.9,1
1776969861369,34.9,40,55,0.6,39.19,1
1776969863393,33.7,40,59,0.59,39.07,1
1776969865407,32.52,40,55,0.61,37.76,1
1776969867424,31.34,41,56,0.61,37.46,1
1776969869433,30.19,42,52,0.62,36.41,1
1776969871454,60,40,55,0.47,54.25,0
1776969873474,58.83,41,53,0.48,53.5,0
1776969875519,57.69,41,48,0.49,52.06,0
1776969877516,56.56,42,46,0.5,51.33,0
1776969879534,55.41,43,50,0.49,51.5,0
1776969881546,54.25,40,52,0.5,50.35,0
1776969883568,53.08,40,51,0.51,49.5,0
1776969885588,51.92,40,50,0.52,48.65,0
1776969887601,50.75,40,54,0.52,48.55,0
1776969889638,49.57,40,55,0.52,47.99,0
1776969891646,48.38,40,56,0.53,47.43,0
1776969893664,47.19,41,60,0.52,47.56,0
1776969895674,46,40,56,0.54,46,0
1776969897699,44.83,40,53,0.55,44.85,0
1776969899710,43.66,40,52,0.56,44,0
1776969901731,42.52,40,47,0.57,42.56,0
1776969903751,41.35,40,51,0.57,42.46,0
1776969905775,40.21,40,46,0.59,41.02,0
1776969907784,39.05,40,50,0.58,40.93,0
1776969909802,37.88,40,52,0.59,40.53,0
1776969911826,36.7,40,56,0.58,40.42,0
1776969913849,35.5,40,59,0.58,40.15,0
1776969915859,34.31,40,57,0.59,39.14,1
1776969917873,33.12,40,58,0.6,38.57,1
1776969919900,31.94,41,57,0.6,37.96,1
1776969921916,30.76,40,55,0.62,36.7,1
1776969923927,60,40,57,0.47,54.55,0
1776969925945,58.8,40,61,0.46,54.43,0
1776969927965,57.58,40,65,0.46,54.3,0
1776969929977,56.36,40,63,0.47,53.27,0
1776969931998,55.14,40,67,0.47,53.13,0
1776969934017,53.93,40,62,0.49,51.66,0
1776969936037,52.73,41,60,0.49,50.89,0
1776969938052,51.55,40,56,0.51,49.33,0
1776969940077,50.36,41,60,0.51,49.46,0
1776969942097,49.18,40,55,0.52,47.76,0
1776969944108,48,40,55,0.53,47.05,0
1776969946122,46.81,40,57,0.53,46.63,0
1776969948140,45.63,40,55,0.54,45.63,0
1776969950160,44.44,40,57,0.54,45.21,0
1776969952176,43.26,41,56,0.55,44.61,0
1776969954201,42.07,40,59,0.55,44.09,0
1776969956202,40.87,40,60,0.56,43.52,0
1776969958254,39.68,40,57,0.57,42.36,0
1776969960242,38.49,40,58,0.57,41.79,0
1776969962324,37.29,41,61,0.57,41.77,0
1776969964286,36.09,40,59,0.58,40.51,0
1776969966306,34.91,40,55,0.6,39.2,1
1776969968324,33.75,40,50,0.61,37.75,1
1776969970344,32.61,40,46,0.62,36.46,1
1776969972362,31.48,40,43,0.64,35.34,1
1776969974380,30.33,40,46,0.64,35.1,1
1776969976396,60,40,48,0.48,53.2,0
1776969978403,58.83,40,52,0.48,53.1,0
1776969980416,57.65,41,56,0.48,53.24,0
1776969982436,56.47,40,57,0.48,52.43,0
1776969984457,55.3,40,51,0.5,50.83,0
1776969986478,54.13,40,54,0.5,50.58,0
1776969988490,52.95,41,55,0.5,50.27,0
1776969990507,51.77,41,56,0.51,49.71,0
1776969992529,50.6,40,53,0.52,48.31,0
1776969994544,49.45,40,49,0.53,47.02,0
1776969996571,48.3,40,46,0.55,45.88,0
1776969998592,47.14,40,51,0.54,45.93,0
1776970000604,45.96,40,55,0.54,45.82,0
1776970002622,44.79,40,52,0.55,44.67,0
1776970004637,43.61,40,54,0.55,44.27,0
1776970006679,42.44,41,55,0.55,43.96,0
1776970008689,41.26,41,56,0.56,43.41,0
1776970010696,40.09,40,53,0.57,42,0
1776970012703,38.9,40,57,0.57,41.89,0
1776970014725,37.71,40,58,0.58,41.33,0
1776970016739,36.51,40,59,0.58,40.76,0
1776970018827,35.34,41,55,0.59,39.7,1
1776970020790,34.16,42,59,0.59,39.84,1
1776970022791,32.96,40,60,0.6,38.77,1
1776970024820,31.74,40,64,0.59,38.64,1
1776970026830,30.53,40,63,0.6,37.77,1
1776970028851,60,40,60,0.46,55,0
1776970030863,58.79,40,62,0.46,54.58,0
1776970032898,57.59,40,60,0.47,53.56,0
1776970034911,56.38,40,63,0.47,53.28,0
1776970036918,55.16,40,64,0.48,52.7,0
1776970038936,53.95,40,63,0.48,51.82,0
1776970040960,52.76,40,59,0.5,50.5,0
1776970042966,51.55,40,61,0.5,50.08,0
1776970524097,41.81,40,66,0.54,44.99,0
1776970524404,50.35,40,61,0.51,49.36,0
1776970524701,49.14,40,63,0.51,48.93,0
1776970524994,47.93,41,62,0.51,48.31,0
1776970525278,46.73,42,65,0.51,48.29,0
1776970525585,45.5,40,67,0.52,47.35,0
1776970525885,44.28,41,67,0.52,46.87,0
1776970526104,40.58,40,69,0.54,44.7,0
1776970526319,43.04,40,70,0.52,46.32,0
1776970526728,43.04,40,70,0.52,46.32,0
1776970528120,39.35,40,66,0.55,43.51,0
1776970530134,38.16,41,59,0.57,42,0
1776970532156,36.97,42,62,0.57,41.98,0
1776970534182,35.78,40,56,0.59,39.87,1
1776970536191,34.62,40,50,0.61,38.27,1
1776970538197,33.45,40,53,0.61,38.02,1
1776970540226,32.29,40,50,0.62,36.87,1
1776970542238,31.13,41,52,0.62,36.73,1
1776970544259,60,41,56,0.47,54.65,0
1776970546281,58.83,40,52,0.48,53.1,0
1776970548297,57.66,40,53,0.49,52.55,0
1776970550315,56.48,40,56,0.49,52.29,0
1776970552330,55.3,41,55,0.49,51.68,0
1776970554353,54.12,41,56,0.49,51.12,0
1776970556376,52.97,41,50,0.51,49.53,0
1776970558381,51.79,40,54,0.51,49.18,0
1776970560403,50.6,40,58,0.51,49.06,0
1776970562416,49.41,40,58,0.52,48.35,0
1776970564431,48.23,40,54,0.53,47.04,0
1776970566493,47.04,40,58,0.53,46.93,0
1776970568475,45.83,40,62,0.53,46.8,0
1776970570481,44.65,40,57,0.54,45.34,0
1776970572514,43.47,40,53,0.56,44.03,0
1776970574543,42.32,40,49,0.57,42.74,0
1776970576572,41.17,41,48,0.58,42.15,0
1776970578593,40,40,52,0.58,41.8,0
1776970580592,38.83,41,56,0.57,41.95,0
1776970582588,37.66,40,52,0.59,40.39,0
1776970584715,36.5,40,49,0.6,39.25,1
1776970586618,35.35,40,48,0.61,38.41,1
1776970588637,34.2,40,47,0.61,37.57,1
1776970590672,33.07,40,44,0.63,36.44,1
1776970592728,31.95,40,40,0.64,35.17,1
1776970594687,30.83,40,39,0.65,34.35,1
1776970596722,60,40,37,0.51,51.55,0
1776970598728,58.89,41,38,0.51,51.29,0
1776970600749,57.79,40,36,0.52,50.07,0
1776970602759,56.69,40,36,0.52,49.41,0
1776970604784,55.59,40,34,0.53,48.45,0
1776970606799,54.48,40,38,0.53,48.39,0
1776970608815,53.35,40,41,0.53,48.16,0
1776970610838,52.23,40,41,0.54,47.49,0
1776970612847,51.1,41,45,0.53,47.66,0
1776970614873,49.95,40,46,0.54,46.87,0
1776970616889,48.8,40,48,0.54,46.48,0
1776970618901,47.64,40,50,0.54,46.08,0
1776970620927,46.5,40,46,0.56,44.8,0
1776970622937,45.37,41,42,0.57,43.77,0
1776970624952,44.23,40,47,0.56,43.59,0
1776970626973,43.07,40,48,0.57,43.04,0
1776970628989,41.91,40,51,0.57,42.8,0
1776970631001,40.74,40,52,0.57,42.25,0
1776970633016,39.59,40,48,0.59,40.95,0
1776970635036,38.42,40,52,0.58,40.85,0
1776970637081,37.27,41,50,0.59,40.11,0
1776970639074,36.12,42,49,0.6,39.52,1
1776970641084,34.98,40,47,0.61,38.04,1
1776970643103,33.85,41,42,0.62,36.86,1
1776970645124,32.71,40,47,0.62,36.67,1
1776970647145,31.57,41,46,0.63,36.09,1
1776970649153,30.44,40,43,0.64,34.71,1
1776970651172,60,41,48,0.48,53.45,0
1776970653192,58.84,41,51,0.48,53.21,0
1776970655209,57.69,40,49,0.49,51.96,0
1776970657232,56.52,41,54,0.49,52.26,0
1776970659258,55.36,40,49,0.51,50.57,0
1776970661265,59.79,40,53,0.48,53.82,0
1776970663282,58.6,40,56,0.47,53.56,0
1776970665299,57.41,40,59,0.47,53.29,0
1776970667322,56.2,40,62,0.47,53.02,0
1776970669332,54.98,40,64,0.48,52.59,0
1776970671353,53.78,40,61,0.49,51.42,0
1776970673371,52.58,41,62,0.49,51.1,0
1776970675423,51.39,40,57,0.51,49.38,0
1776970677400,50.2,40,58,0.51,48.82,0
1776970679428,49.01,40,57,0.52,47.96,0
1776970681444,47.84,40,53,0.53,46.65,0
1776970683448,46.65,40,56,0.53,46.39,0
1776970685468,45.49,40,50,0.55,44.8,0
1776970687489,44.33,40,51,0.56,44.25,0
1776970689495,43.19,40,46,0.57,42.81,0
1776970691514,42.05,40,43,0.58,41.68,0
1776970693540,40.93,41,42,0.59,41.11,0
1776970695557,39.8,40,44,0.59,40.48,0
1776970697568,38.67,40,41,0.6,39.35,1
1776970699581,37.55,40,40,0.61,38.53,1
1776970701597,36.44,40,39,0.62,37.71,1
1776970703641,35.32,40,38,0.63,36.89,1
1776970705634,34.2,41,43,0.62,37.22,1
1776970707794,33.07,40,42,0.63,36.14,1
1776970709666,31.96,40,38,0.64,34.87,1
1776970711694,30.84,40,40,0.65,34.5,1
1776970713709,60,40,36,0.51,51.4,0
1776970715777,58.9,40,36,0.51,50.74,0
1776970717754,57.8,40,33,0.52,49.63,0
1776970719765,56.71,41,35,0.52,49.53,0
1776970721781,55.61,40,36,0.53,48.76,0
1776970723800,54.49,40,38,0.53,48.4,0
1776970725815,53.39,40,36,0.54,47.43,0
1776970727835,52.29,41,36,0.54,47.03,0
1776970729847,51.2,40,33,0.56,45.67,0
1776970731869,50.09,40,38,0.55,45.75,0
1776970733893,48.99,40,35,0.57,44.64,0
1776970735899,47.89,40,35,0.57,43.98,0
1776970737919,46.78,40,37,0.57,43.62,0
1776970739930,45.66,40,40,0.57,43.4,0
1776970741947,44.55,40,38,0.58,42.43,0
1776970743964,43.43,40,40,0.58,42.06,0
1776970746008,42.29,41,45,0.58,42.38,0
1776970748010,41.15,41,47,0.58,41.99,0
1776970750013,40.02,41,44,0.59,40.86,0
1776970752042,38.9,40,40,0.61,39.34,1
1776970754062,37.76,40,45,0.6,39.41,1
1776970756067,36.64,40,41,0.61,38.13,1
1776970758086,35.52,40,39,0.62,37.16,1
1776970760106,34.42,41,38,0.63,36.6,1
1776970762172,33.3,40,38,0.64,35.68,1
1776970764141,32.17,40,44,0.63,35.9,1
1776970766163,31.03,40,45,0.63,35.37,1
1776970768186,60,40,47,0.49,53.05,0
1776970770203,58.87,40,42,0.5,51.62,0
1776970772217,57.75,40,41,0.51,50.8,0
1776970774232,56.61,40,45,0.51,50.71,0
1776970776273,55.48,40,41,0.52,49.44,0
1776970778274,54.34,40,46,0.52,49.5,0
1776970780283,53.21,40,43,0.53,48.37,0
1776970782298,52.07,41,47,0.52,48.54,0
1776970784314,50.95,42,43,0.53,47.52,0
1776970786331,49.82,40,41,0.55,46.04,0
1776970788349,48.71,40,37,0.56,44.78,0
1776970790367,47.61,40,35,0.57,43.82,0
1776970792384,46.53,41,32,0.58,42.97,0
1776970794404,45.46,42,31,0.58,42.43,0
1776970796412,44.39,43,32,0.59,42.18,0
1776970798442,43.3,41,34,0.59,41.33,0
1776970800446,42.21,41,34,0.6,40.68,0
1776970802462,45.91,40,34,0.58,42.65,0
1776970804499,44.79,40,40,0.58,42.88,0
1776970806503,43.69,40,37,0.59,41.76,0
1776970808514,42.57,40,40,0.59,41.54,0
1776970810539,41.43,40,43,0.59,41.31,0
1776970812559,40.29,40,47,0.58,41.22,0
1776970814562,39.16,40,42,0.6,39.79,1
1776970816580,38.03,40,43,0.6,39.27,1
1776970818594,36.9,40,42,0.61,38.44,1
1776970820620,35.77,40,43,0.62,37.91,1
1776970822646,34.61,40,48,0.61,37.97,1
1776970824658,33.47,40,45,0.62,36.83,1
1776970826686,32.33,40,45,0.63,36.15,1
1776970828703,31.19,40,46,0.63,35.61,1
1776970830715,30.06,40,42,0.65,34.34,1
1776970832743,60,40,43,0.49,52.45,0
1776970835069,58.88,40,40,0.51,51.33,0
1776970836775,57.76,40,40,0.51,50.66,0
1776970838782,56.63,40,43,0.51,50.43,0
1776970840815,55.51,41,42,0.52,49.85,0
1776970842823,54.36,40,47,0.51,49.66,0
1776970844835,53.23,41,44,0.52,48.79,0
1776970846872,52.08,40,48,0.52,48.45,0
1776970848871,50.93,41,47,0.53,47.86,0
